sample,fastq_1,fastq_2,replicate,antibody,control,control_replicate
ENCSR958CPV,https://www.encodeproject.org/files/ENCFF573HNS/@@download/ENCFF573HNS.fastq.gz,,1,H3K27ac,ENCSR583XAM,1
ENCSR958CPV,https://www.encodeproject.org/files/ENCFF751XBI/@@download/ENCFF751XBI.fastq.gz,,1,H3K27ac,ENCSR583XAM,1
ENCSR963LVX,https://www.encodeproject.org/files/ENCFF553FDX/@@download/ENCFF553FDX.fastq.gz,,1,H3K27ac,ENCSR459LGY,1
ENCSR963LVX,https://www.encodeproject.org/files/ENCFF601MRW/@@download/ENCFF601MRW.fastq.gz,,1,H3K27ac,ENCSR459LGY,1
ENCSR966RWA,https://www.encodeproject.org/files/ENCFF115SCG/@@download/ENCFF115SCG.fastq.gz,,1,H3K27ac,ENCSR732BRB,1
ENCSR966RWA,https://www.encodeproject.org/files/ENCFF227ZGL/@@download/ENCFF227ZGL.fastq.gz,,1,H3K27ac,ENCSR732BRB,1
ENCSR966RWA,https://www.encodeproject.org/files/ENCFF435SRV/@@download/ENCFF435SRV.fastq.gz,,1,H3K27ac,ENCSR732BRB,1
ENCSR966RWA,https://www.encodeproject.org/files/ENCFF448YVM/@@download/ENCFF448YVM.fastq.gz,,1,H3K27ac,ENCSR732BRB,1
ENCSR966RWA,https://www.encodeproject.org/files/ENCFF087BHR/@@download/ENCFF087BHR.fastq.gz,,1,H3K27ac,ENCSR732BRB,1
ENCSR966RWA,https://www.encodeproject.org/files/ENCFF141MLL/@@download/ENCFF141MLL.fastq.gz,,1,H3K27ac,ENCSR732BRB,1
ENCSR966RWA,https://www.encodeproject.org/files/ENCFF303TJX/@@download/ENCFF303TJX.fastq.gz,,1,H3K27ac,ENCSR732BRB,1
ENCSR966RWA,https://www.encodeproject.org/files/ENCFF306PAM/@@download/ENCFF306PAM.fastq.gz,,1,H3K27ac,ENCSR732BRB,1
ENCSR969HBF,https://www.encodeproject.org/files/ENCFF824FLQ/@@download/ENCFF824FLQ.fastq.gz,,1,H3K27ac,ENCSR914HOJ,1
ENCSR969HBF,https://www.encodeproject.org/files/ENCFF926JTR/@@download/ENCFF926JTR.fastq.gz,,1,H3K27ac,ENCSR914HOJ,1
ENCSR971ETA,https://www.encodeproject.org/files/ENCFF529KLQ/@@download/ENCFF529KLQ.fastq.gz,,1,H3K27ac,ENCSR589NSH,1
ENCSR971ETA,https://www.encodeproject.org/files/ENCFF851YWU/@@download/ENCFF851YWU.fastq.gz,,1,H3K27ac,ENCSR589NSH,1
ENCSR972GGW,https://www.encodeproject.org/files/ENCFF019BGF/@@download/ENCFF019BGF.fastq.gz,,1,H3K27ac,ENCSR399JUL,1
ENCSR972GGW,https://www.encodeproject.org/files/ENCFF005KVD/@@download/ENCFF005KVD.fastq.gz,,2,H3K27ac,ENCSR399JUL,2
ENCSR981UJA,https://www.encodeproject.org/files/ENCFF740NTK/@@download/ENCFF740NTK.fastq.gz,,1,H3K27ac,ENCSR276SJT,1
ENCSR981UJA,https://www.encodeproject.org/files/ENCFF931EZZ/@@download/ENCFF931EZZ.fastq.gz,,1,H3K27ac,ENCSR276SJT,1
ENCSR981UJA,https://www.encodeproject.org/files/ENCFF020LUU/@@download/ENCFF020LUU.fastq.gz,,2,H3K27ac,ENCSR276SJT,1
ENCSR981UJA,https://www.encodeproject.org/files/ENCFF135NRF/@@download/ENCFF135NRF.fastq.gz,,2,H3K27ac,ENCSR276SJT,1
ENCSR982QIF,https://www.encodeproject.org/files/ENCFF342QSI/@@download/ENCFF342QSI.fastq.gz,,1,H3K27ac,ENCSR494YJW,1
ENCSR982QIF,https://www.encodeproject.org/files/ENCFF599EFX/@@download/ENCFF599EFX.fastq.gz,,1,H3K27ac,ENCSR494YJW,1
ENCSR987FAM,https://www.encodeproject.org/files/ENCFF140RTQ/@@download/ENCFF140RTQ.fastq.gz,,1,H3K27ac,ENCSR405BDN,1
ENCSR987FAM,https://www.encodeproject.org/files/ENCFF169VZP/@@download/ENCFF169VZP.fastq.gz,,1,H3K27ac,ENCSR405BDN,1
ENCSR987FAM,https://www.encodeproject.org/files/ENCFF467JRC/@@download/ENCFF467JRC.fastq.gz,,1,H3K27ac,ENCSR405BDN,1
ENCSR987FAM,https://www.encodeproject.org/files/ENCFF684JRN/@@download/ENCFF684JRN.fastq.gz,,1,H3K27ac,ENCSR405BDN,1
ENCSR987FAM,https://www.encodeproject.org/files/ENCFF260PZW/@@download/ENCFF260PZW.fastq.gz,,1,H3K27ac,ENCSR405BDN,1
ENCSR987FAM,https://www.encodeproject.org/files/ENCFF738NIC/@@download/ENCFF738NIC.fastq.gz,,1,H3K27ac,ENCSR405BDN,1
ENCSR987FAM,https://www.encodeproject.org/files/ENCFF771QKY/@@download/ENCFF771QKY.fastq.gz,,1,H3K27ac,ENCSR405BDN,1
ENCSR987FAM,https://www.encodeproject.org/files/ENCFF948LME/@@download/ENCFF948LME.fastq.gz,,1,H3K27ac,ENCSR405BDN,1
ENCSR987PNT,https://www.encodeproject.org/files/ENCFF504UZA/@@download/ENCFF504UZA.fastq.gz,https://www.encodeproject.org/files/ENCFF420UBY/@@download/ENCFF420UBY.fastq.gz,1,H3K27ac,ENCSR394DWD,1
ENCSR987PNT,https://www.encodeproject.org/files/ENCFF685WRF/@@download/ENCFF685WRF.fastq.gz,https://www.encodeproject.org/files/ENCFF844OSE/@@download/ENCFF844OSE.fastq.gz,1,H3K27ac,ENCSR394DWD,1
ENCSR987PNT,https://www.encodeproject.org/files/ENCFF326ROP/@@download/ENCFF326ROP.fastq.gz,https://www.encodeproject.org/files/ENCFF548VDA/@@download/ENCFF548VDA.fastq.gz,2,H3K27ac,ENCSR394DWD,2
ENCSR989PTS,https://www.encodeproject.org/files/ENCFF049UBE/@@download/ENCFF049UBE.fastq.gz,,1,H3K27ac,ENCSR945LPX,1
ENCSR989PTS,https://www.encodeproject.org/files/ENCFF549LPD/@@download/ENCFF549LPD.fastq.gz,,1,H3K27ac,ENCSR945LPX,1
ENCSR989PTS,https://www.encodeproject.org/files/ENCFF604XXK/@@download/ENCFF604XXK.fastq.gz,,1,H3K27ac,ENCSR945LPX,1
ENCSR989PTS,https://www.encodeproject.org/files/ENCFF642EUF/@@download/ENCFF642EUF.fastq.gz,,1,H3K27ac,ENCSR945LPX,1
ENCSR989PTS,https://www.encodeproject.org/files/ENCFF098PQS/@@download/ENCFF098PQS.fastq.gz,,1,H3K27ac,ENCSR945LPX,1
ENCSR989PTS,https://www.encodeproject.org/files/ENCFF272YHL/@@download/ENCFF272YHL.fastq.gz,,1,H3K27ac,ENCSR945LPX,1
ENCSR989PTS,https://www.encodeproject.org/files/ENCFF498DIY/@@download/ENCFF498DIY.fastq.gz,,1,H3K27ac,ENCSR945LPX,1
ENCSR989PTS,https://www.encodeproject.org/files/ENCFF809MGN/@@download/ENCFF809MGN.fastq.gz,,1,H3K27ac,ENCSR945LPX,1
ENCSR000AKJ,https://www.encodeproject.org/files/ENCFF000ARK/@@download/ENCFF000ARK.fastq.gz,,1,,,
ENCSR000AKJ,https://www.encodeproject.org/files/ENCFF000ARO/@@download/ENCFF000ARO.fastq.gz,,2,,,
ENCSR000AKY,https://www.encodeproject.org/files/ENCFF000BWK/@@download/ENCFF000BWK.fastq.gz,,1,,,
ENCSR000AKY,https://www.encodeproject.org/files/ENCFF283HQV/@@download/ENCFF283HQV.fastq.gz,,2,,,
ENCSR000AKY,https://www.encodeproject.org/files/ENCFF994FIB/@@download/ENCFF994FIB.fastq.gz,,2,,,
ENCSR000AKY,https://www.encodeproject.org/files/ENCFF156ECZ/@@download/ENCFF156ECZ.fastq.gz,,3,,,
ENCSR000AKY,https://www.encodeproject.org/files/ENCFF561WFK/@@download/ENCFF561WFK.fastq.gz,,3,,,
ENCSR000ALG,https://www.encodeproject.org/files/ENCFF000BQV/@@download/ENCFF000BQV.fastq.gz,,1,,,
ENCSR000ALG,https://www.encodeproject.org/files/ENCFF000BQW/@@download/ENCFF000BQW.fastq.gz,,1,,,
ENCSR000ALG,https://www.encodeproject.org/files/ENCFF000BQS/@@download/ENCFF000BQS.fastq.gz,,1,,,
ENCSR000ALS,https://www.encodeproject.org/files/ENCFF000CMD/@@download/ENCFF000CMD.fastq.gz,,1,,,
ENCSR000ALS,https://www.encodeproject.org/files/ENCFF000CMJ/@@download/ENCFF000CMJ.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF036EGF/@@download/ENCFF036EGF.fastq.gz,,1,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF191QXK/@@download/ENCFF191QXK.fastq.gz,,1,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF303YPV/@@download/ENCFF303YPV.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF659UFR/@@download/ENCFF659UFR.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF763DAQ/@@download/ENCFF763DAQ.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF145GCJ/@@download/ENCFF145GCJ.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF508ZFI/@@download/ENCFF508ZFI.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF472QMD/@@download/ENCFF472QMD.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF635VQA/@@download/ENCFF635VQA.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF138KKQ/@@download/ENCFF138KKQ.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF368CYL/@@download/ENCFF368CYL.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF064XIS/@@download/ENCFF064XIS.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF393KUX/@@download/ENCFF393KUX.fastq.gz,,2,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF164ZWM/@@download/ENCFF164ZWM.fastq.gz,,3,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF809ZPN/@@download/ENCFF809ZPN.fastq.gz,,3,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF740ECI/@@download/ENCFF740ECI.fastq.gz,,3,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF805KPU/@@download/ENCFF805KPU.fastq.gz,,3,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF663FLW/@@download/ENCFF663FLW.fastq.gz,,4,,,
ENCSR000AMI,https://www.encodeproject.org/files/ENCFF689EIT/@@download/ENCFF689EIT.fastq.gz,,4,,,
ENCSR000AMN,https://www.encodeproject.org/files/ENCFF000BHE/@@download/ENCFF000BHE.fastq.gz,,1,,,
ENCSR000AMN,https://www.encodeproject.org/files/ENCFF556RIX/@@download/ENCFF556RIX.fastq.gz,,1,,,
ENCSR000AMN,https://www.encodeproject.org/files/ENCFF749GHL/@@download/ENCFF749GHL.fastq.gz,,1,,,
ENCSR000AMN,https://www.encodeproject.org/files/ENCFF788YKS/@@download/ENCFF788YKS.fastq.gz,,1,,,
ENCSR000AMN,https://www.encodeproject.org/files/ENCFF913IHA/@@download/ENCFF913IHA.fastq.gz,,1,,,
ENCSR000AMN,https://www.encodeproject.org/files/ENCFF000BHF/@@download/ENCFF000BHF.fastq.gz,,2,,,
ENCSR000AMN,https://www.encodeproject.org/files/ENCFF152UJF/@@download/ENCFF152UJF.fastq.gz,,2,,,
ENCSR000AMN,https://www.encodeproject.org/files/ENCFF702WJD/@@download/ENCFF702WJD.fastq.gz,,2,,,
ENCSR000AMZ,https://www.encodeproject.org/files/ENCFF000CQP/@@download/ENCFF000CQP.fastq.gz,,1,,,
ENCSR000AMZ,https://www.encodeproject.org/files/ENCFF000CQO/@@download/ENCFF000CQO.fastq.gz,,2,,,
ENCSR000ANN,https://www.encodeproject.org/files/ENCFF000BKK/@@download/ENCFF000BKK.fastq.gz,,1,,,
ENCSR000ANN,https://www.encodeproject.org/files/ENCFF000BKI/@@download/ENCFF000BKI.fastq.gz,,2,,,
ENCSR000ANT,https://www.encodeproject.org/files/ENCFF000BNR/@@download/ENCFF000BNR.fastq.gz,,1,,,
ENCSR000ANT,https://www.encodeproject.org/files/ENCFF000BNO/@@download/ENCFF000BNO.fastq.gz,,2,,,
ENCSR000AOB,https://www.encodeproject.org/files/ENCFF000BAU/@@download/ENCFF000BAU.fastq.gz,,1,,,
ENCSR000AOB,https://www.encodeproject.org/files/ENCFF000BAO/@@download/ENCFF000BAO.fastq.gz,,2,,,
ENCSR000AOP,https://www.encodeproject.org/files/ENCFF000CFY/@@download/ENCFF000CFY.fastq.gz,,1,,,
ENCSR000AOP,https://www.encodeproject.org/files/ENCFF563PNW/@@download/ENCFF563PNW.fastq.gz,,1,,,
ENCSR000AOP,https://www.encodeproject.org/files/ENCFF631QCD/@@download/ENCFF631QCD.fastq.gz,,1,,,
ENCSR000AOP,https://www.encodeproject.org/files/ENCFF000CFR/@@download/ENCFF000CFR.fastq.gz,,2,,,
ENCSR000AOP,https://www.encodeproject.org/files/ENCFF615VUA/@@download/ENCFF615VUA.fastq.gz,,2,,,
ENCSR000AOP,https://www.encodeproject.org/files/ENCFF765DJW/@@download/ENCFF765DJW.fastq.gz,,2,,,
ENCSR000APT,https://www.encodeproject.org/files/ENCFF000CIW/@@download/ENCFF000CIW.fastq.gz,,1,,,
ENCSR000APT,https://www.encodeproject.org/files/ENCFF000CIU/@@download/ENCFF000CIU.fastq.gz,,2,,,
ENCSR000APT,https://www.encodeproject.org/files/ENCFF860HKY/@@download/ENCFF860HKY.fastq.gz,,2,,,
ENCSR000APT,https://www.encodeproject.org/files/ENCFF955HWE/@@download/ENCFF955HWE.fastq.gz,,2,,,
ENCSR000APT,https://www.encodeproject.org/files/ENCFF412GJA/@@download/ENCFF412GJA.fastq.gz,,3,,,
ENCSR000APT,https://www.encodeproject.org/files/ENCFF859VNG/@@download/ENCFF859VNG.fastq.gz,,3,,,
ENCSR000APU,https://www.encodeproject.org/files/ENCFF000CUZ/@@download/ENCFF000CUZ.fastq.gz,,1,,,
ENCSR000APU,https://www.encodeproject.org/files/ENCFF000CVB/@@download/ENCFF000CVB.fastq.gz,,2,,,
ENCSR000ASA,https://www.encodeproject.org/files/ENCFF000AOG/@@download/ENCFF000AOG.fastq.gz,,1,,,
ENCSR000ASA,https://www.encodeproject.org/files/ENCFF000AOF/@@download/ENCFF000AOF.fastq.gz,,2,,,
ENCSR000ASR,https://www.encodeproject.org/files/ENCFF000AHJ/@@download/ENCFF000AHJ.fastq.gz,,1,,,
ENCSR000ASR,https://www.encodeproject.org/files/ENCFF000AHE/@@download/ENCFF000AHE.fastq.gz,,2,,,
ENCSR000ASS,https://www.encodeproject.org/files/ENCFF000AHV/@@download/ENCFF000AHV.fastq.gz,,1,,,
ENCSR000ASS,https://www.encodeproject.org/files/ENCFF000AHM/@@download/ENCFF000AHM.fastq.gz,,2,,,
ENCSR000ASS,https://www.encodeproject.org/files/ENCFF550UKJ/@@download/ENCFF550UKJ.fastq.gz,,3,,,
ENCSR000ASS,https://www.encodeproject.org/files/ENCFF719NBM/@@download/ENCFF719NBM.fastq.gz,,3,,,
ENCSR000ASS,https://www.encodeproject.org/files/ENCFF122PEM/@@download/ENCFF122PEM.fastq.gz,,4,,,
ENCSR000ASS,https://www.encodeproject.org/files/ENCFF824LNT/@@download/ENCFF824LNT.fastq.gz,,4,,,
ENCSR000AUU,https://www.encodeproject.org/files/ENCFF000CCW/@@download/ENCFF000CCW.fastq.gz,,1,,,
ENCSR000AUU,https://www.encodeproject.org/files/ENCFF000CCQ/@@download/ENCFF000CCQ.fastq.gz,,2,,,
ENCSR000AUU,https://www.encodeproject.org/files/ENCFF244XQF/@@download/ENCFF244XQF.fastq.gz,,3,,,
ENCSR000AUU,https://www.encodeproject.org/files/ENCFF692GVG/@@download/ENCFF692GVG.fastq.gz,,3,,,
ENCSR000AUW,https://www.encodeproject.org/files/ENCFF000AMM/@@download/ENCFF000AMM.fastq.gz,,1,,,
ENCSR000DPN,https://www.encodeproject.org/files/ENCFF001GXE/@@download/ENCFF001GXE.fastq.gz,,1,,,
ENCSR000EUX,https://www.encodeproject.org/files/ENCFF000VCW/@@download/ENCFF000VCW.fastq.gz,,1,,,
ENCSR000EUX,https://www.encodeproject.org/files/ENCFF000VCY/@@download/ENCFF000VCY.fastq.gz,,1,,,
ENCSR000EVA,https://www.encodeproject.org/files/ENCFF000WXY/@@download/ENCFF000WXY.fastq.gz,,1,,,
ENCSR000EWW,https://www.encodeproject.org/files/ENCFF000VHL/@@download/ENCFF000VHL.fastq.gz,,1,,,
ENCSR000EWW,https://www.encodeproject.org/files/ENCFF000VHM/@@download/ENCFF000VHM.fastq.gz,,2,,,
ENCSR000EXM,https://www.encodeproject.org/files/ENCFF000VJK/@@download/ENCFF000VJK.fastq.gz,,1,,,
ENCSR000FDA,https://www.encodeproject.org/files/ENCFF002ABO/@@download/ENCFF002ABO.fastq.gz,,1,,,
ENCSR000FDA,https://www.encodeproject.org/files/ENCFF002ABM/@@download/ENCFF002ABM.fastq.gz,,1,,,
ENCSR000JGO,https://www.encodeproject.org/files/ENCFF700OYN/@@download/ENCFF700OYN.fastq.gz,https://www.encodeproject.org/files/ENCFF487NAF/@@download/ENCFF487NAF.fastq.gz,1,,,
ENCSR001BSB,https://www.encodeproject.org/files/ENCFF855STX/@@download/ENCFF855STX.fastq.gz,,1,,,
ENCSR001BSB,https://www.encodeproject.org/files/ENCFF272HWA/@@download/ENCFF272HWA.fastq.gz,,1,,,
ENCSR001BSB,https://www.encodeproject.org/files/ENCFF740CFC/@@download/ENCFF740CFC.fastq.gz,,1,,,
ENCSR001BSB,https://www.encodeproject.org/files/ENCFF956KYS/@@download/ENCFF956KYS.fastq.gz,,1,,,
ENCSR001KCX,https://www.encodeproject.org/files/ENCFF126GOB/@@download/ENCFF126GOB.fastq.gz,https://www.encodeproject.org/files/ENCFF146JNK/@@download/ENCFF146JNK.fastq.gz,1,,,
ENCSR001KCX,https://www.encodeproject.org/files/ENCFF869EIB/@@download/ENCFF869EIB.fastq.gz,https://www.encodeproject.org/files/ENCFF300LJR/@@download/ENCFF300LJR.fastq.gz,1,,,
ENCSR001KCX,https://www.encodeproject.org/files/ENCFF116RUN/@@download/ENCFF116RUN.fastq.gz,https://www.encodeproject.org/files/ENCFF546EIX/@@download/ENCFF546EIX.fastq.gz,2,,,
ENCSR001KCX,https://www.encodeproject.org/files/ENCFF641CIT/@@download/ENCFF641CIT.fastq.gz,https://www.encodeproject.org/files/ENCFF470CVX/@@download/ENCFF470CVX.fastq.gz,2,,,
ENCSR001UFN,https://www.encodeproject.org/files/ENCFF249UEG/@@download/ENCFF249UEG.fastq.gz,,1,,,
ENCSR001UFN,https://www.encodeproject.org/files/ENCFF598YFV/@@download/ENCFF598YFV.fastq.gz,,1,,,
ENCSR001UFN,https://www.encodeproject.org/files/ENCFF691QIG/@@download/ENCFF691QIG.fastq.gz,,1,,,
ENCSR001UFN,https://www.encodeproject.org/files/ENCFF865BLC/@@download/ENCFF865BLC.fastq.gz,,1,,,
ENCSR007WYC,https://www.encodeproject.org/files/ENCFF334CJI/@@download/ENCFF334CJI.fastq.gz,,1,,,
ENCSR007WYC,https://www.encodeproject.org/files/ENCFF547GCK/@@download/ENCFF547GCK.fastq.gz,,1,,,
ENCSR007WYC,https://www.encodeproject.org/files/ENCFF127SEC/@@download/ENCFF127SEC.fastq.gz,,1,,,
ENCSR007WYC,https://www.encodeproject.org/files/ENCFF379SQR/@@download/ENCFF379SQR.fastq.gz,,1,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF163PYU/@@download/ENCFF163PYU.fastq.gz,https://www.encodeproject.org/files/ENCFF486LTO/@@download/ENCFF486LTO.fastq.gz,1,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF522PVI/@@download/ENCFF522PVI.fastq.gz,https://www.encodeproject.org/files/ENCFF272GOE/@@download/ENCFF272GOE.fastq.gz,1,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF639RMG/@@download/ENCFF639RMG.fastq.gz,https://www.encodeproject.org/files/ENCFF830CTU/@@download/ENCFF830CTU.fastq.gz,1,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF716YLE/@@download/ENCFF716YLE.fastq.gz,https://www.encodeproject.org/files/ENCFF665BBC/@@download/ENCFF665BBC.fastq.gz,1,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF057DOL/@@download/ENCFF057DOL.fastq.gz,https://www.encodeproject.org/files/ENCFF863XGE/@@download/ENCFF863XGE.fastq.gz,2,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF243MZN/@@download/ENCFF243MZN.fastq.gz,https://www.encodeproject.org/files/ENCFF375CUH/@@download/ENCFF375CUH.fastq.gz,2,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF452ROQ/@@download/ENCFF452ROQ.fastq.gz,https://www.encodeproject.org/files/ENCFF335TOI/@@download/ENCFF335TOI.fastq.gz,2,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF527WMD/@@download/ENCFF527WMD.fastq.gz,https://www.encodeproject.org/files/ENCFF274YMK/@@download/ENCFF274YMK.fastq.gz,2,,,
ENCSR011GWK,https://www.encodeproject.org/files/ENCFF584YEG/@@download/ENCFF584YEG.fastq.gz,https://www.encodeproject.org/files/ENCFF802LTL/@@download/ENCFF802LTL.fastq.gz,2,,,
ENCSR018KWK,https://www.encodeproject.org/files/ENCFF671EWZ/@@download/ENCFF671EWZ.fastq.gz,,1,,,
ENCSR018KWK,https://www.encodeproject.org/files/ENCFF681XFW/@@download/ENCFF681XFW.fastq.gz,,1,,,
ENCSR018KWK,https://www.encodeproject.org/files/ENCFF717KOA/@@download/ENCFF717KOA.fastq.gz,,1,,,
ENCSR018KWK,https://www.encodeproject.org/files/ENCFF925SFD/@@download/ENCFF925SFD.fastq.gz,,1,,,
ENCSR018KWK,https://www.encodeproject.org/files/ENCFF010DDI/@@download/ENCFF010DDI.fastq.gz,,1,,,
ENCSR018KWK,https://www.encodeproject.org/files/ENCFF162QHF/@@download/ENCFF162QHF.fastq.gz,,1,,,
ENCSR018KWK,https://www.encodeproject.org/files/ENCFF339GSY/@@download/ENCFF339GSY.fastq.gz,,1,,,
ENCSR018KWK,https://www.encodeproject.org/files/ENCFF340VTT/@@download/ENCFF340VTT.fastq.gz,,1,,,
ENCSR020OIW,https://www.encodeproject.org/files/ENCFF453TEH/@@download/ENCFF453TEH.fastq.gz,,1,,,
ENCSR020OIW,https://www.encodeproject.org/files/ENCFF780WLX/@@download/ENCFF780WLX.fastq.gz,,1,,,
ENCSR023HXE,https://www.encodeproject.org/files/ENCFF191LCN/@@download/ENCFF191LCN.fastq.gz,,1,,,
ENCSR023HXE,https://www.encodeproject.org/files/ENCFF234PPL/@@download/ENCFF234PPL.fastq.gz,,1,,,
ENCSR023HXE,https://www.encodeproject.org/files/ENCFF590DYT/@@download/ENCFF590DYT.fastq.gz,,1,,,
ENCSR023HXE,https://www.encodeproject.org/files/ENCFF808AHU/@@download/ENCFF808AHU.fastq.gz,,1,,,
ENCSR023HXE,https://www.encodeproject.org/files/ENCFF180MSA/@@download/ENCFF180MSA.fastq.gz,,2,,,
ENCSR023HXE,https://www.encodeproject.org/files/ENCFF196PAE/@@download/ENCFF196PAE.fastq.gz,,2,,,
ENCSR033XKQ,https://www.encodeproject.org/files/ENCFF097KQX/@@download/ENCFF097KQX.fastq.gz,,1,,,
ENCSR033XKQ,https://www.encodeproject.org/files/ENCFF152PEL/@@download/ENCFF152PEL.fastq.gz,,1,,,
ENCSR033XKQ,https://www.encodeproject.org/files/ENCFF498KFC/@@download/ENCFF498KFC.fastq.gz,,1,,,
ENCSR033XKQ,https://www.encodeproject.org/files/ENCFF950WTJ/@@download/ENCFF950WTJ.fastq.gz,,1,,,
ENCSR038JBA,https://www.encodeproject.org/files/ENCFF262XOO/@@download/ENCFF262XOO.fastq.gz,,1,,,
ENCSR038JBA,https://www.encodeproject.org/files/ENCFF354XVC/@@download/ENCFF354XVC.fastq.gz,,1,,,
ENCSR038JBA,https://www.encodeproject.org/files/ENCFF432NOT/@@download/ENCFF432NOT.fastq.gz,https://www.encodeproject.org/files/ENCFF562FCE/@@download/ENCFF562FCE.fastq.gz,2,,,
ENCSR038JBA,https://www.encodeproject.org/files/ENCFF618CAW/@@download/ENCFF618CAW.fastq.gz,https://www.encodeproject.org/files/ENCFF837WCT/@@download/ENCFF837WCT.fastq.gz,2,,,
ENCSR043UWF,https://www.encodeproject.org/files/ENCFF202XJD/@@download/ENCFF202XJD.fastq.gz,,1,,,
ENCSR043UWF,https://www.encodeproject.org/files/ENCFF294RSN/@@download/ENCFF294RSN.fastq.gz,,1,,,
ENCSR043UWF,https://www.encodeproject.org/files/ENCFF415NBZ/@@download/ENCFF415NBZ.fastq.gz,,1,,,
ENCSR043UWF,https://www.encodeproject.org/files/ENCFF914QDH/@@download/ENCFF914QDH.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF036WFI/@@download/ENCFF036WFI.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF279QFA/@@download/ENCFF279QFA.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF710EHO/@@download/ENCFF710EHO.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF764XAO/@@download/ENCFF764XAO.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF646LBW/@@download/ENCFF646LBW.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF739MKG/@@download/ENCFF739MKG.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF784OHC/@@download/ENCFF784OHC.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF997MYB/@@download/ENCFF997MYB.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF124WWR/@@download/ENCFF124WWR.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF140HNP/@@download/ENCFF140HNP.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF182CTB/@@download/ENCFF182CTB.fastq.gz,,1,,,
ENCSR049JKQ,https://www.encodeproject.org/files/ENCFF816PNO/@@download/ENCFF816PNO.fastq.gz,,1,,,
ENCSR049LCN,https://www.encodeproject.org/files/ENCFF108OEG/@@download/ENCFF108OEG.fastq.gz,,1,,,
ENCSR055XHN,https://www.encodeproject.org/files/ENCFF066LYG/@@download/ENCFF066LYG.fastq.gz,,1,,,
ENCSR055XHN,https://www.encodeproject.org/files/ENCFF162ADN/@@download/ENCFF162ADN.fastq.gz,,1,,,
ENCSR055XHN,https://www.encodeproject.org/files/ENCFF474ZPM/@@download/ENCFF474ZPM.fastq.gz,,1,,,
ENCSR055XHN,https://www.encodeproject.org/files/ENCFF642ZJC/@@download/ENCFF642ZJC.fastq.gz,,1,,,
ENCSR055XHN,https://www.encodeproject.org/files/ENCFF356QYZ/@@download/ENCFF356QYZ.fastq.gz,,2,,,
ENCSR055XHN,https://www.encodeproject.org/files/ENCFF369RYY/@@download/ENCFF369RYY.fastq.gz,,2,,,
ENCSR055XHN,https://www.encodeproject.org/files/ENCFF608CWZ/@@download/ENCFF608CWZ.fastq.gz,,2,,,
ENCSR055XHN,https://www.encodeproject.org/files/ENCFF653JWL/@@download/ENCFF653JWL.fastq.gz,,2,,,
